Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Unnamed: 48,Normalized Value (nM),Log10 Value (nM),Potencia
CHEMBL50,QUERCETIN,,302.24,,1.99,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,EC50,=,10300.0,nM,4.99,,,UO_0000065,,,,,,CHEMBL3243768,Antioxidant activity assessed as DPPH radical scavenging activity after 2 hrs by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL3232950,1,,Bioorg Med Chem,2014,,,,,10.3,,10300.0,4.013,Alta
CHEMBL116438,CURCUMIN,,368.39,,3.85,,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,EC50,=,26600.0,nM,4.58,,,UO_0000065,,,,,,CHEMBL3243768,Antioxidant activity assessed as DPPH radical scavenging activity after 2 hrs by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL3232950,1,,Bioorg Med Chem,2014,,,,,26.6,,26600.0,4.425,Media
CHEMBL3233935,,,423.47,,2.29,,O=C(NCC1CCN(Cc2ccccc2)CC1)c1c(O)c2cc(O)c(O)cc2[nH]c1=O,EC50,=,138800.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL3243769,Antioxidant activity assessed as superoxide anion radical scavenging activity by non-enzymatic phenazine methosulfate NADH-system,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232950,1,,Bioorg Med Chem,2014,,,,,138.8,,138800.0,5.142,Media
CHEMBL3233941,,,529.59,,3.51,,O=C(NCC1CCN(Cc2ccccc2)CC1)c1c(O)c2ccccc2n(Cc2cc(O)c(O)c(O)c2)c1=O,EC50,=,140400.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL3243769,Antioxidant activity assessed as superoxide anion radical scavenging activity by non-enzymatic phenazine methosulfate NADH-system,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232950,1,,Bioorg Med Chem,2014,,,,,140.4,,140400.0,5.147,Media
CHEMBL50,QUERCETIN,,302.24,,1.99,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,EC50,=,49900.0,nM,4.3,,,UO_0000065,,,,,,CHEMBL3243769,Antioxidant activity assessed as superoxide anion radical scavenging activity by non-enzymatic phenazine methosulfate NADH-system,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232950,1,,Bioorg Med Chem,2014,,,,,49.9,,49900.0,4.698,Media
CHEMBL3397399,,,344.36,,2.89,,CC(C)(O)C(O)Cc1cc2cc(-c3cc(O)cc(O)c3)oc2cc1O,EC50,=,7.17,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL3399590,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3397033,1,,Eur J Med Chem,2015,,,,,7.17,,20821.234,4.319,Alta
CHEMBL463125,,,310.35,,4.73,,CC(C)=CCc1c(O)ccc2cc(-c3cc(O)cc(O)c3)oc12,EC50,=,5.06,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL3399590,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3397033,1,,Eur J Med Chem,2015,,,,,5.06,,16304.173,4.212,Alta
CHEMBL3397400,,,340.38,,4.73,,COc1c(O)cc2oc(-c3cc(O)cc(O)c3)cc2c1CC=C(C)C,EC50,=,4.12,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL3399590,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3397033,1,,Eur J Med Chem,2015,,,,,4.12,,12104.119,4.083,Alta
CHEMBL3397401,,,340.33,,3.37,,CC1(O)C=Cc2c(c(O)cc3cc(-c4cc(O)cc(O)c4)oc23)OC1,EC50,=,6.08,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL3399590,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3397033,1,,Eur J Med Chem,2015,,,,,6.08,,17865.013,4.252,Alta
CHEMBL196,ASCORBIC ACID,,176.12,,-1.41,,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,EC50,=,30150.0,nM,4.52,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,30.15,,30150.0,4.479,Media
CHEMBL3739685,,,695.63,,-3.19,,COc1cc(/C=C/C(=O)N2c3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)cc3C[C@H]2C(=O)O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,EC50,=,34550.0,nM,4.46,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,34.55,,34550.0,4.538,Media
CHEMBL3741758,,,665.6,,-3.19,,O=C(O)[C@@H]1Cc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2N1C(=O)/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,EC50,=,38280.0,nM,4.42,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,38.28,,38280.0,4.583,Media
CHEMBL3740446,,,533.49,,-0.66,,COc1cc(/C=C/C(=O)N2c3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)cc3C[C@H]2C(=O)O)ccc1O,EC50,=,35150.0,nM,4.45,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,35.15,,35150.0,4.546,Media
CHEMBL3742286,,,503.46,,-0.67,,O=C(O)[C@@H]1Cc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2N1C(=O)/C=C/c1ccc(O)cc1,EC50,=,35110.0,nM,4.46,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,35.11,,35110.0,4.545,Media
CHEMBL3741598,,,841.77,,-0.87,,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](OC[C@H]3O[C@@H](Oc4cc5c(cc4O)C[C@@H](C(=O)O)N5C(=O)/C=C/c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O,EC50,=,35410.0,nM,4.45,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,35.41,,35410.0,4.549,Media
CHEMBL3740797,,,1003.91,,,,COc1cc(/C=C/C(=O)O[C@@H]2[C@@H](O)[C@H](Oc3cc4c(cc3O)C[C@@H](C(=O)O)N4C(=O)/C=C/c3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)ccc1O,EC50,=,31580.0,nM,4.5,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,31.58,,31580.0,4.499,Media
CHEMBL3741158,,,857.77,,-5.36,,COc1cc(/C=C/C(=O)N2c3cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c(O)cc3C[C@H]2C(=O)O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,EC50,=,40920.0,nM,4.39,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,40.92,,40920.0,4.612,Media
CHEMBL3740830,,,827.74,,-5.37,,O=C(O)[C@@H]1Cc2cc(O)c(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2N1C(=O)/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,EC50,=,43520.0,nM,4.36,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,43.52,,43520.0,4.639,Media
CHEMBL3742210,,,857.77,,-1.16,,COc1cc(/C=C/C(=O)N2c3cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5OC(=O)/C=C/c5ccc(O)c(O)c5)[C@@H](O)[C@H](O)[C@H]4O)c(O)cc3C[C@H]2C(=O)O)ccc1O,EC50,=,16130.0,nM,4.79,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,16.13,,16130.0,4.208,Alta
CHEMBL3741935,,,827.75,,-1.17,,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](OC[C@H]2O[C@@H](Oc3cc4c(cc3O)C[C@@H](C(=O)O)N4C(=O)/C=C/c3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,EC50,=,15300.0,nM,4.82,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,15.3,,15300.0,4.185,Alta
CHEMBL3742002,,,871.8,,-0.86,,COc1cc(/C=C/C(=O)O[C@H]2[C@H](OC[C@H]3O[C@@H](Oc4cc5c(cc4O)C[C@@H](C(=O)O)N5C(=O)/C=C/c4ccc(O)c(OC)c4)[C@H](O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)ccc1O,EC50,=,27640.0,nM,4.56,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,27.64,,27640.0,4.442,Media
CHEMBL3740826,,,841.77,,-0.87,,COc1cc(/C=C/C(=O)O[C@H]2[C@H](OC[C@H]3O[C@@H](Oc4cc5c(cc4O)C[C@@H](C(=O)O)N5C(=O)/C=C/c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)ccc1O,EC50,=,29050.0,nM,4.54,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,29.05,,29050.0,4.463,Media
CHEMBL3741693,,,695.63,,-2.83,,COc1cc(/C=C/C(=O)N2c3cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c(O)cc3C[C@H]2C(=O)O)ccc1O,EC50,=,40100.0,nM,4.4,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,40.1,,40100.0,4.603,Media
CHEMBL3740445,,,665.6,,-2.84,,O=C(O)[C@@H]1Cc2cc(O)c(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2N1C(=O)/C=C/c1ccc(O)cc1,EC50,=,42890.0,nM,4.37,,,UO_0000065,,,,,,CHEMBL3742960,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by plate reader analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3739360,1,,J Nat Prod,2015,,,,,42.89,,42890.0,4.632,Media
CHEMBL3747054,,,488.64,,6.98,,CCCCCCCCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,EC50,=,286.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL3748358,Antioxidant activity assessed as DPPH free radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745709,1,,Bioorg Med Chem Lett,2016,,,,,286.0,,585297.97,5.767,Baja
CHEMBL3746183,,,444.55,,5.58,,C=CCCCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,EC50,=,147.5,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL3748358,Antioxidant activity assessed as DPPH free radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745709,1,,Bioorg Med Chem Lett,2016,,,,,147.5,,331796.198,5.521,Baja
CHEMBL3746347,,,404.48,,4.64,,CCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,EC50,=,109.8,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL3748358,Antioxidant activity assessed as DPPH free radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745709,1,,Bioorg Med Chem Lett,2016,,,,,109.8,,271459.652,5.434,Baja
CHEMBL3746328,,,376.43,,3.86,,CCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,EC50,=,33.8,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL3748358,Antioxidant activity assessed as DPPH free radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745709,1,,Bioorg Med Chem Lett,2016,,,,,33.8,,89790.931,4.953,Media
CHEMBL3747211,,,542.74,,8.31,,CCCCCCCC/C=C/CCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,EC50,=,750.7,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL3748358,Antioxidant activity assessed as DPPH free radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745709,1,,Bioorg Med Chem Lett,2016,,,,,750.7,,1383166.894,6.141,Baja
CHEMBL3746876,,,544.75,,8.54,,CCCCCCCCCCCCCCCCCC(=O)Nc1cc2c(cc1F)c(=O)c(C(=O)OCC)cn2CC,EC50,=,798.8,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL3748358,Antioxidant activity assessed as DPPH free radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745709,1,,Bioorg Med Chem Lett,2016,,,,,798.8,,1466360.716,6.166,Baja
CHEMBL146,BUTYLATED HYDROXYTOLUENE,,220.36,,4.3,,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,EC50,=,28.5,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL3748358,Antioxidant activity assessed as DPPH free radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745709,1,,Bioorg Med Chem Lett,2016,,,,,28.5,,129333.817,5.112,Media
CHEMBL47,ALPHA-TOCOPHEROL,,430.72,,8.84,,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,EC50,=,10.4,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL3748358,Antioxidant activity assessed as DPPH free radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745709,1,,Bioorg Med Chem Lett,2016,,,,,10.4,,24145.617,4.383,Alta
CHEMBL3745877,,,348.4,,3.13,,O=C(OC12CC3CC(CC(C3)C1)C2)c1cc(N(O)C2CCCO2)on1,EC50,=,16000.0,nM,4.8,,,UO_0000065,,,,,,CHEMBL3749639,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745668,1,,Bioorg Med Chem,2016,,,,,16.0,,16000.0,4.204,Alta
CHEMBL3747483,,,348.4,,2.99,,O=C(OC1C2CC3CC(C2)CC1C3)c1cc(N(O)C2CCCO2)on1,EC50,=,71000.0,nM,4.15,,,UO_0000065,,,,,,CHEMBL3749639,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745668,1,,Bioorg Med Chem,2016,,,,,71.0,,71000.0,4.851,Media
CHEMBL3746867,,,376.45,,3.77,,O=C(OCCC12CC3CC(CC(C3)C1)C2)c1cc(N(O)C2CCCO2)on1,EC50,=,21000.0,nM,4.68,,,UO_0000065,,,,,,CHEMBL3749639,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745668,1,,Bioorg Med Chem,2016,,,,,21.0,,21000.0,4.322,Alta
CHEMBL3746578,,,392.45,,3.15,,O=C(OCCOC12CC3CC(CC(C3)C1)C2)c1cc(N(O)C2CCCO2)on1,EC50,>,100000.0,nM,,,,UO_0000065,,,,,,CHEMBL3749639,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745668,1,,Bioorg Med Chem,2016,,,,,100.0,,100000.0,5.0,Media
CHEMBL3747650,,,434.49,,3.45,,CC(C)OC(=O)C12CC3CC(CC(OC(=O)c4cc(N(O)C5CCCO5)on4)(C3)C1)C2,EC50,>,100000.0,nM,,,,UO_0000065,,,,,,CHEMBL3749639,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745668,1,,Bioorg Med Chem,2016,,,,,100.0,,100000.0,5.0,Media
CHEMBL3746445,,,438.52,,4.83,,O=C(OCc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)c1cc(N(O)C2CCCO2)on1,EC50,>,100000.0,nM,,,,UO_0000065,,,,,,CHEMBL3749639,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745668,1,,Bioorg Med Chem,2016,,,,,100.0,,100000.0,5.0,Media
CHEMBL3746105,,,376.45,,3.91,,CC12CC3CC(C)(C1)CC(OC(=O)c1cc(N(O)C4CCCO4)on1)(C3)C2,EC50,=,38000.0,nM,4.42,,,UO_0000065,,,,,,CHEMBL3749639,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745668,1,,Bioorg Med Chem,2016,,,,,38.0,,38000.0,4.58,Media
CHEMBL3746662,,,362.43,,3.38,,O=C(OCC12CC3CC(CC(C3)C1)C2)c1cc(N(O)C2CCCO2)on1,EC50,=,70000.0,nM,4.16,,,UO_0000065,,,,,,CHEMBL3749639,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745668,1,,Bioorg Med Chem,2016,,,,,70.0,,70000.0,4.845,Media
CHEMBL1743359,,,236.3,,2.73,,C[C@H](c1cc2ccccc2s1)N(O)C(N)=O,EC50,=,14000.0,nM,4.85,,,UO_0000065,,,,,,CHEMBL3749639,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3745668,1,,Bioorg Med Chem,2016,,,,,14.0,,14000.0,4.146,Alta
CHEMBL2151784,,,403.48,,3.77,,O=C(/C=C/c1ccc(O)c(O)c1)NCCNc1c2c(nc3ccccc13)CCCC2,EC50,=,12300.0,nM,4.91,,,UO_0000065,,,,,,CHEMBL3773778,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3769323,1,,Medchemcomm,2015,,,,,12.3,,12300.0,4.09,Alta
CHEMBL2151785,,,417.51,,4.16,,O=C(/C=C/c1ccc(O)c(O)c1)NCCCNc1c2c(nc3ccccc13)CCCC2,EC50,=,11300.0,nM,4.95,,,UO_0000065,,,,,,CHEMBL3773778,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3769323,1,,Medchemcomm,2015,,,,,11.3,,11300.0,4.053,Alta
CHEMBL3770556,,,429.52,,4.32,,O=C(/C=C/C=C/c1ccc(O)c(O)c1)NCCNc1c2c(nc3ccccc13)CCCC2,EC50,=,9500.0,nM,5.02,,,UO_0000065,,,,,,CHEMBL3773778,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3769323,1,,Medchemcomm,2015,,,,,9.5,,9500.0,3.978,Alta
CHEMBL3770754,,,443.55,,4.71,,O=C(/C=C/C=C/c1ccc(O)c(O)c1)NCCCNc1c2c(nc3ccccc13)CCCC2,EC50,=,9100.0,nM,5.04,,,UO_0000065,,,,,,CHEMBL3773778,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3769323,1,,Medchemcomm,2015,,,,,9.1,,9100.0,3.959,Alta
CHEMBL3785660,,,626.69,,0.81,,CC1(C)N([O])C(c2ccc(OCC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)cc2)=[N+]([O-])C1(C)C,EC50,=,8100.0,nM,5.09,,,UO_0000065,,,,,,CHEMBL3788084,Antioxidant activity in sodium nitroprusside-stimulated rat PC12 cells assessed as NO radical scavenging activity measured as cell survival preincubated with compound for 1 hr followed by addition of sodium nitroprusside for 2 measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3784981,1,,Bioorg Med Chem Lett,2016,,,,,8.1,,8100.0,3.908,Alta
CHEMBL3787602,,,626.69,,0.81,,CC1(C)N([O])C(c2ccc(OCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)O)cc2)=[N+]([O-])C1(C)C,EC50,=,8100.0,nM,5.09,,,UO_0000065,,,,,,CHEMBL3788084,Antioxidant activity in sodium nitroprusside-stimulated rat PC12 cells assessed as NO radical scavenging activity measured as cell survival preincubated with compound for 1 hr followed by addition of sodium nitroprusside for 2 measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3784981,1,,Bioorg Med Chem Lett,2016,,,,,8.1,,8100.0,3.908,Alta
CHEMBL3786709,,,640.72,,1.11,,Cc1cc(C[C@H](NC(=O)COc2ccc(C3=[N+]([O-])C(C)(C)C(C)(C)N3[O])cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)ccc1O,EC50,=,8100.0,nM,5.09,,,UO_0000065,,,,,,CHEMBL3788084,Antioxidant activity in sodium nitroprusside-stimulated rat PC12 cells assessed as NO radical scavenging activity measured as cell survival preincubated with compound for 1 hr followed by addition of sodium nitroprusside for 2 measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3784981,1,,Bioorg Med Chem Lett,2016,,,,,8.1,,8100.0,3.908,Alta
