Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Unnamed: 48,Normalized Value (nM),Log10 Value (nM),Deviation_from_mean,Deviation_from_median,Mean_log10,Median_log10,Std_log10,Anderson_stat,Anderson_critical_value_5pct,Skewness,Kurtosis,Category,Subcategory
CHEMBL4286624,,,,0.0,"3,27",,Cn1nc(-c2ccc(O)c(O)c2)cc1-c1coc2ccccc2c1=O,IC50,0,21900.0,nM,"4,66",,,UO_0000065,,,,,0.0,CHEMBL4273036,Antioxidant activity assessed as DPPH radical scavenging activity,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270556,1,,Eur J Med Chem,2018,,,,,"21,9",,21900.0,4.34,-0.1990525221357666,-0.1879999999999997,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL226335,RUTIN,2,,3.0,"-1,69",,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,IC50,0,27500.0,nM,"4,56",,,UO_0000065,,,,,0.0,CHEMBL4273036,Antioxidant activity assessed as DPPH radical scavenging activity,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270556,1,,Eur J Med Chem,2018,,,,,"27,5",,27500.0,4.439,-0.1000525221357664,-0.0889999999999995,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL4286281,,,,1.0,"5,91",,Nc1n[nH]c2nc(-c3ccc4c(c3)CCCC4)cc(-c3ccc4ccccc4c3)c12,IC50,0,42200.0,nM,"4,38",,,UO_0000065,,,,,0.0,CHEMBL4273036,Antioxidant activity assessed as DPPH radical scavenging activity,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270556,1,,Eur J Med Chem,2018,,,,,"42,2",,42200.0,4.625,0.0859474778642335,0.0970000000000004,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL4278832,,,,1.0,"5,95",,CC(C)(C)c1cc(CCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,IC50,0,63400.0,nM,"4,2",,,UO_0000065,,,,,0.0,CHEMBL4274282,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins incubation in dark by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270597,1,,Eur J Med Chem,2018,,,,,"63,4",,63400.0,4.802,0.2629474778642331,0.274,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL4287826,,,,1.0,"6,34",,CC(C)(C)c1cc(CCC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,IC50,0,54500.0,nM,"4,26",,,UO_0000065,,,,,0.0,CHEMBL4274282,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins incubation in dark by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270597,1,,Eur J Med Chem,2018,,,,,"54,5",,54500.0,4.736,0.1969474778642332,0.2080000000000001,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL4288282,,,,2.0,"6,43",,COc1ccc(CN2CCC(CCNC(=O)/C=C/c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1,IC50,0,61200.0,nM,"4,21",,,UO_0000065,,,,,0.0,CHEMBL4274282,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins incubation in dark by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270597,1,,Eur J Med Chem,2018,,,,,"61,2",,61200.0,4.787,0.2479474778642334,0.2590000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL4277644,,,,1.0,"6,73",,Cc1ccccc1CN1CCC(CCNC(=O)/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)CC1,IC50,0,65300.0,nM,"4,18",,,UO_0000065,,,,,0.0,CHEMBL4274282,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins incubation in dark by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270597,1,,Eur J Med Chem,2018,,,,,"65,3",,65300.0,4.815,0.2759474778642339,0.2870000000000008,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL4284895,,,,1.0,"6,73",,Cc1ccc(CN2CCC(CCNC(=O)/C=C/c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1,IC50,0,60400.0,nM,"4,22",,,UO_0000065,,,,,0.0,CHEMBL4274282,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins incubation in dark by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270597,1,,Eur J Med Chem,2018,,,,,"60,4",,60400.0,4.781,0.2419474778642332,0.2530000000000001,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL4292766,,,,1.0,"6,56",,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O,IC50,0,55900.0,nM,"4,25",,,UO_0000065,,,,,0.0,CHEMBL4274282,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins incubation in dark by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270597,1,,Eur J Med Chem,2018,,,,,"55,9",,55900.0,4.747,0.2079474778642334,0.2190000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL4295126,,,,1.0,"6,56",,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3cccc(F)c3)CC2)cc(C(C)(C)C)c1O,IC50,0,55200.0,nM,"4,26",,,UO_0000065,,,,,0.0,CHEMBL4274282,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins incubation in dark by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270597,1,,Eur J Med Chem,2018,,,,,"55,2",,55200.0,4.742,0.2029474778642335,0.2140000000000004,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL4284475,,,,1.0,"6,56",,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)cc3)CC2)cc(C(C)(C)C)c1O,IC50,0,57500.0,nM,"4,24",,,UO_0000065,,,,,0.0,CHEMBL4274282,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins incubation in dark by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270597,1,,Eur J Med Chem,2018,,,,,"57,5",,57500.0,4.76,0.2209474778642333,0.2320000000000002,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL4291697,,,,2.0,"6,7",,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)cc3F)CC2)cc(C(C)(C)C)c1O,IC50,0,62400.0,nM,"4,21",,,UO_0000065,,,,,0.0,CHEMBL4274282,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins incubation in dark by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270597,1,,Eur J Med Chem,2018,,,,,"62,4",,62400.0,4.795,0.2559474778642334,0.2670000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL4281066,,,,2.0,"6,7",,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)c(F)c3)CC2)cc(C(C)(C)C)c1O,IC50,0,65700.0,nM,"4,18",,,UO_0000065,,,,,0.0,CHEMBL4274282,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins incubation in dark by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4270597,1,,Eur J Med Chem,2018,,,,,"65,7",,65700.0,4.818,0.2789474778642331,0.29,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL4528462,,,,0.0,"4,25",,Br.COc1ccc2cc(-c3ccc(C4(OCCCO[N+](=O)[O-])CN(C)CCO4)cc3)ccc2c1,IC50,0,45000.0,nM,"4,35",,,UO_0000065,,,,,0.0,CHEMBL4311885,Antioxidant activity in rat hepatic microsomes assessed as reduction in ferrous salt/ascorbic acid-induced lipid peroxidation of membrane lipids by measuring TBARS level after 45 mins by spectrophotometric method,F,BAO_0000251,microsome format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL4308920,1,,ACS Med Chem Lett,2019,,,,,45,,45000.0,4.653,0.1139474778642331,0.125,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL4458971,,,,0.0,"4,93",,Br.CN1C=C(c2ccc(-c3ccccc3)cc2)OC2CCCCC21,IC50,0,65100.0,nM,"4,19",,,UO_0000065,,,,,0.0,CHEMBL4311885,Antioxidant activity in rat hepatic microsomes assessed as reduction in ferrous salt/ascorbic acid-induced lipid peroxidation of membrane lipids by measuring TBARS level after 45 mins by spectrophotometric method,F,BAO_0000251,microsome format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL4308920,1,,ACS Med Chem Lett,2019,,,,,"65,1",,65100.0,4.814,0.2749474778642335,0.2860000000000005,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL153,TROLOX,,,0.0,"2,49",,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,IC50,0,25000.0,nM,"4,6",,,UO_0000065,,,,,0.0,CHEMBL4311885,Antioxidant activity in rat hepatic microsomes assessed as reduction in ferrous salt/ascorbic acid-induced lipid peroxidation of membrane lipids by measuring TBARS level after 45 mins by spectrophotometric method,F,BAO_0000251,microsome format,,,,,,,,,CHEMBL613642,Liver,Rattus norvegicus,,CHEMBL4308920,1,,ACS Med Chem Lett,2019,,,,,25,,25000.0,4.398,-0.1410525221357668,-0.1299999999999999,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL4518135,,,,0.0,"4,11",,COc1c(C(C)C)cc2c(c1O)C[C@]13CCC[C@](C)(C(=O)O1)[C@@H]3CC2,IC50,0,40900.0,nM,"4,39",,,UO_0000065,,,,,0.0,CHEMBL4321730,Antioxidant activity in Wistar rat brain homogenate assessed as inhibition of FeCl2-induced lipid peroxidation by measuring reduction in TBARS level preincubated for 30 mins followed by FeCl2/ascorbic acid addition and measured after 1 hr,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613617,Brain,Rattus norvegicus,,CHEMBL4316658,1,,J Nat Prod,2019,,,,,"40,9",,40900.0,4.612,0.0729474778642336,0.0840000000000005,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL4572137,,,,0.0,"3,89",,COC(=O)[C@]12CCC[C@](C)(C=O)[C@@H]1CCc1cc(C(C)C)c(OC)c(O)c12,IC50,0,19200.0,nM,"4,72",,,UO_0000065,,,,,0.0,CHEMBL4321730,Antioxidant activity in Wistar rat brain homogenate assessed as inhibition of FeCl2-induced lipid peroxidation by measuring reduction in TBARS level preincubated for 30 mins followed by FeCl2/ascorbic acid addition and measured after 1 hr,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613617,Brain,Rattus norvegicus,,CHEMBL4316658,1,,J Nat Prod,2019,,,,,"19,2",,19200.0,4.283,-0.2560525221357661,-0.2449999999999992,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL4447242,,,,0.0,"3,09",,CC(C)c1cc2c(c(O)c1O)[C@]13CCC[C@](C)([C@H](O)OC1=O)[C@@H]3CC2,IC50,0,24800.0,nM,"4,61",,,UO_0000065,,,,,0.0,CHEMBL4321733,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4316658,1,,J Nat Prod,2019,,,,,"24,8",,24800.0,4.394,-0.1450525221357663,-0.1339999999999994,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL4472179,,,,0.0,"3,77",,CC(C)c1cc2c(c(O)c1O)[C@]13CCC[C@](C)(COC1=O)[C@@H]3CC2,IC50,0,29900.0,nM,"4,52",,,UO_0000065,,,,,0.0,CHEMBL4321733,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4316658,1,,J Nat Prod,2019,,,,,"29,9",,29900.0,4.476,-0.0630525221357665,-0.0519999999999996,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL47,ALPHA-TOCOPHEROL,,,1.0,"8,84",,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,IC50,0,31700.0,nM,"4,5",,,UO_0000065,,,,,0.0,CHEMBL4321733,Antioxidant activity assessed as DPPH radical scavenging activity measured after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4316658,1,,J Nat Prod,2019,,,,,"31,7",,31700.0,4.501,-0.0380525221357661,-0.0269999999999992,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL4552841,,,,2.0,"8,67",,CC(C)=CCc1c(O)cc(/C=C/c2ccc3c(c2)[C@H](c2cc(O)c(CC=C(C)C)c(O)c2)[C@@H](c2ccc(O)cc2)O3)cc1O,IC50,0,46950.0,nM,"4,33",,,UO_0000065,,,,,0.0,CHEMBL4331573,Antioxidant activity assessed as inhibition of DPPH free radical after 30 mins by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4330083,1,,Eur J Med Chem,2019,,,,,"46,95",,46950.0,4.672,0.1329474778642332,0.1440000000000001,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL4439631,,,,2.0,"8,56",,CC(C)=CCc1c(O)cc(/C=C/c2ccc3c(c2)[C@H](c2cc(O)c4c(c2)OC(C)(C)CC4)[C@@H](c2ccc(O)cc2)O3)cc1O,IC50,0,35330.0,nM,"4,45",,,UO_0000065,,,,,0.0,CHEMBL4331573,Antioxidant activity assessed as inhibition of DPPH free radical after 30 mins by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4330083,1,,Eur J Med Chem,2019,,,,,"35,33",,35330.0,4.548,0.0089474778642335,0.0200000000000004,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL153,TROLOX,,,0.0,"2,49",,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,IC50,0,49770.0,nM,"4,3",,,UO_0000065,,,,,0.0,CHEMBL4331573,Antioxidant activity assessed as inhibition of DPPH free radical after 30 mins by UV-Visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4330083,1,,Eur J Med Chem,2019,,,,,"49,77",,49770.0,4.697,0.1579474778642335,0.1690000000000004,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL4532427,,,,0.0,"3,6",,CCOC(=O)c1c(-c2ccc(O)c(OC)c2)cn2c1c(=O)oc1ccccc12,IC50,0,46400.0,nM,"4,33",,,UO_0000065,,,,,0.0,CHEMBL4361045,Antioxidant activity in pH 7.4 phosphate buffer assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4359836,1,,J Med Chem,2019,,,,,"46,4",,46400.0,4.667,0.1279474778642333,0.1390000000000002,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL153,TROLOX,,,0.0,"2,49",,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,IC50,0,36400.0,nM,"4,44",,,UO_0000065,,,,,0.0,CHEMBL4361045,Antioxidant activity in pH 7.4 phosphate buffer assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4359836,1,,J Med Chem,2019,,,,,"36,4",,36400.0,4.561,0.0219474778642334,0.0330000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL4474644,,,,0.0,"4,72",,CC(C)(C)OC(=O)N(C1=CC(=O)CCC1)c1ccc(Cl)cc1,IC50,0,42610.0,nM,"4,37",,,UO_0000065,,,,,0.0,CHEMBL4363172,Antioxidant activity assessed as DPPH radical scavenging activity incubated for 20 mins by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4359901,1,,Eur J Med Chem,2019,,,,,"42,61",,42610.0,4.63,0.0909474778642334,0.1020000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL4448990,,,,0.0,"3,33",,CC(=O)N(C1=CC(=O)CCC1)c1ccc(Cl)cc1,IC50,0,47970.0,nM,"4,32",,,UO_0000065,,,,,0.0,CHEMBL4363172,Antioxidant activity assessed as DPPH radical scavenging activity incubated for 20 mins by spectrophotometric method,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4359901,1,,Eur J Med Chem,2019,,,,,"47,97",,47970.0,4.681,0.1419474778642335,0.1530000000000004,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL4453543,,,,0.0,"2,69",,Oc1ccc(-c2nc3ncc(Cl)cc3[nH]2)c(O)c1,IC50,0,58100.0,nM,"4,24",,,UO_0000065,,,,,0.0,CHEMBL4366674,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL4364277,1,,Eur J Med Chem,2019,,,,,"58,1",,58100.0,4.764,0.2249474778642337,0.2360000000000006,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
